guid,label_list
aba845ff-bcb7-4cff-ac8c-5de7fe0ab137,"campus_facilities, social_life"
146d9c33-0710-4259-a84b-f08df54cbc5d,"academics, administration"
589e62dc-13dc-4fe4-aa24-db524161246a,academics
336f02a4-19cf-4e28-9649-a19a47af6ec6,"diversity, professors"
eb94da2b-1853-4d9e-9bf7-04e9b8b5f98f,"academics, university_resources"
d272738a-37fc-49b3-91f5-58c82e0e1d3e,"diversity, university_resources"
f214f040-d0be-4e1f-8514-4aed3779bf68,"academics, social_life"
403f1ee6-4529-4d11-a441-9a1a79ee69cf,"academics, administration"
18e57907-786b-4f18-b7af-a0b447563c2f,"campus_facilities, affordability"
4f963270-ffd6-4305-b97b-f2469e4d2c38,"campus_facilities, social_life"
694e005c-0af8-4965-b68c-44f82756a5db,"campus_facilities, social_life"
98e18690-68f9-44fe-b7a6-b9c9533b0d5d,"academics, diversity"
a8129343-548b-4ea4-a9ef-70aae105cc74,"academics, university_resources"
dd2016d1-cdb3-4729-afc3-f9b2e9135590,"academics, campus_facilities, social_life"
a04feefa-b7b3-43a2-99ac-7e5995c30016,"location, academics"
f97399d7-9086-4279-b030-163dd51143df,"academics, social_life"
fbbcb328-c8de-4041-a14a-2b454d98069c,"academics, diversity"
4d18cb22-7173-4276-9dc1-6206f672f02c,"academics, campus_facilities"
044aeacc-e1f1-4ed3-94c0-b6ced79ba115,"academics, social_life, location"
498262df-8b84-49cb-9a45-d9ee5749eb3f,"campus_facilities, university_resources"
a3f344c6-1bd7-40dc-bdad-dc6a730885ec,"academics, administration"
c5ccc73c-027d-4bd7-8559-f25ab068bbad,"academics, diversity"
78f0265c-bba7-432e-962f-7ba3caff453f,"academics, diversity"
f3e2c670-10bd-41ed-ae5e-6cda3fd38053,"academics, location"
0fb20c0d-a8e5-474e-8972-408acd498e43,"academics, social_life"
f4016b62-714d-4e87-9f8f-8875d4636ece,"academics, social_life"
57d09262-1cda-4913-a039-e62ac30084df,"academics, social_life"
68840114-36df-4fc1-b7e7-8d9b2463cdc4,"academics, diversity"
c6d4eae4-5d88-4696-b959-f8bf189480b4,"academics, social_life"
330fff62-ac74-43fc-be32-d19c96146607,"academics, university_resources"
99aa9aa9-e7ce-4d5a-8362-67ff2fed7328,"academics, social_life"
d427e2f9-9e49-409d-afcc-802489638755,"academics, social_life"
98062f2b-6296-4d42-b8cd-0a19f87d540e,"academics, professors, university_resources"
f525eaf2-c676-41f1-9fff-d8415dbfcdeb,"academics, social_life"
b15dac1b-31c3-4965-bb11-760b3f044c55,"academics, location, social_life, safety, administration, diversity"
7bddcdbf-89d1-4429-9ff4-de0d7107ea56,"academics, campus_facilities"
3cae3644-b78a-404f-9fe9-4f43c1e531ae,academics
e77e56e5-4450-427d-b580-1187aa6e90fa,"academics, diversity"
395259b6-a6a6-4347-9b2a-2943a55273dd,"academics, professors, social_life"
f8f8bce5-2a32-450c-88e5-42fc8e3cafd7,"academics, campus_facilities"
88546c4a-aa55-43a8-99ba-370c3c85ada6,"campus_facilities, professors"
cecb7c87-4877-476a-9a61-da1226ac2f0d,"academics, career_prospect"
e9bca916-abd5-4490-88da-296aa1ce2500,"social_life, academics"
d24649b8-7665-462f-aba6-977568c94d05,"academics, campus_facilities"
20a9cae5-a7ff-44e5-89f6-c9ac5b4a74e3,"academics, campus_facilities, diversity"
bd9c63ea-0c4d-4941-8dc2-9b1df9428d7a,"social_life, university_resources"
fa0cbeda-b031-48fe-b915-e417b9661c4f,"academics, social_life"
c2d4f1ea-b79d-45b5-921f-4c478e135ecd,"academics, professors"
ef217e81-c09f-4bdc-9822-ff358b9b8547,"academics, diversity"
7d7a3d77-b615-43e3-9f96-5d5668c75985,"academics, campus_facilities"
acd46a58-c7d0-46d9-b379-177b65d9bcf7,"academics, professors, affordability, social_life"
7ed5c75e-c521-43ad-8640-608c8f5576f5,"academics, social_life"
4a1c8750-d459-4e6f-b0bd-126d7b495181,"professors, academics"
75cdec47-05e6-4007-9985-bdb18e3404d3,"academics, campus_facilities, diversity, affordability, location"
6cecf19b-1c71-4d86-b156-050ad965a118,"academics, diversity"
1b13f482-2b58-4b98-8275-47a411b7e7e8,"professors, academics"
84daf921-e6fe-47fc-bb86-74e32f0b8bce,"academics, social_life"
592899e9-0a7a-4a4f-8c44-f9c210bb490b,"academics, social_life"
8f16dcc0-5963-4b25-8f19-c15c1c8dc46b,"academics, professors, campus_facilities, social_life, university_resources"
ccc4bb1a-f7cb-4169-866e-3c3894d52be8,"academics, campus_facilities, diversity"
98f7ae88-d69d-4bc7-9383-1b053fb8b617,"academics, location"
c71f6d4e-4375-4c34-b1a0-27ad1f983738,"academics, campus_facilities"
748f109c-95f8-4d91-b8b2-6e1f3af7bbc1,"academics, social_life"
ddaa059f-7d66-4d14-9ee1-f7aa186f7420,university_resources
f78d6e9f-0a6c-413d-bcdc-8d21ecad8322,"academics, affordability"
675b30bb-9a6c-4a1a-b2c5-4a20a7b1b40b,"academics, social_life"
5efaee9b-f5ee-4931-8165-729df726d2c2,"social_life, campus_facilities"
ce3f2edc-014e-40cd-a1e4-cee676fb68f1,"academics, professors"
c6b86806-fe4e-415d-a650-dbb779b925be,"academics, social_life"
72b81006-4cfe-43dc-88e7-a9292b8ab9df,"academics, campus_facilities"
98da184a-c176-47e1-9666-ecff53fe2945,"academics, professors"
ec71377b-8e0b-4003-b2f0-0f318598f3d3,"academics, professors"
f9d4864e-9b99-43aa-91ce-b59859b35a76,"academics, campus_facilities"
0803e16c-3b0b-42a4-baf9-6fd6b02e8ab7,"academics, social_life"
18ce3d3e-02a0-4b41-bdfe-c780e4f612f2,"professors, location"
8a388d93-dc98-432c-9fd9-681c40dab23b,"academics, professors, university_resources"
2e7646fd-d6c5-4070-9062-23d03987dcf8,"academics, professors"
61d2a189-31fe-4456-9e71-6f501261c180,"academics, social_life"
843c5f6d-9d5e-483a-89ca-09daca8f27b2,"professors, academics"
b7f966b8-cace-47e3-8200-85c3e7c5bc41,"academics, campus_facilities, social_life"
f9db4bce-eee2-410f-ad9d-a87cb6b18663,"academics, campus_facilities"
9251c6c2-c4cb-4b2a-9acd-dd18cefcd107,"academics, professors"
c4b49457-b42c-466f-95a0-86ed26306242,"academics, professors, campus_facilities"
d36cf757-0c6d-4a89-8a94-8dbee183c329,"academics, administration"
fe7f702a-b670-4234-a588-0dfd81d3d219,"safety, professors"
178a7e1a-7837-4f83-9f9e-6d6c600dda7c,"administration, diversity"
adc263d3-30e8-44a5-a7f3-a08c3ebe7615,"diversity, career_prospect"
9e8f3f4f-9ffd-4503-ba1d-4b8f1d2a0c4e,"academics, diversity"
1d14b7df-4063-4a74-b26c-b20b5f1bf26b,"academics, professors"
baf97139-edaa-4af3-a388-7ddf1183917d,"academics, social_life"
a15f1d16-a3be-4eac-a5cd-082cd1c069aa,academics
ea244900-ee90-4739-8542-32a5a3c5d029,"academics, social_life"
70f6b9f9-23c3-466f-80e4-b79752ad40c9,"academics, social_life"
5b411459-ce88-4fe4-a1e8-25a131a58b1b,"academics, affordability"
2952eef7-2981-4db0-af80-e9d80768896b,"social_life, location"
95878dd7-be96-4c29-813d-4e750354abf1,"academics, safety"
b0b1af7f-28cd-4e50-bb0c-3fd192f14d78,"academics, professors, career_prospect"
1726188f-1a61-4320-8f45-c77fc809fb41,"academics, affordability"
dc1ea06f-5703-4af0-a112-6328c8d760e0,"academics, social_life"
b5a4ab44-5ac2-4b21-8c39-65071b54b031,academics
c8f2f3cc-a58d-40e4-9f96-564a2b8af038,"diversity, university_resources"
aca02ac1-a571-4368-a853-cc2c0a1de3cd,"safety, campus_facilities"
8359035d-32e9-421c-ace2-6a32e4f92585,academics
a5633ea8-d37c-4ff9-b07d-5543b2a67709,"academics, career_prospect"
aecc1095-a4c3-40b9-a85b-c460bd1a58a6,"professors, campus_facilities"
7b3df417-37f9-46e7-b72e-a7df2deeb73e,academics
550086e2-c493-411d-8be3-805cedea9445,"social_life, academics"
2a96dbfd-ed40-401e-95a8-0775ff8cd294,"academics, professors"
a20187f3-5f47-4b4d-9623-1e17fda5f24e,"academics, professors"
95344361-5600-4ab4-8d8f-57a46c9cd7fd,"academics, campus_facilities"
4b617e13-bd88-4670-a93f-17003a1acd66,"academics, professors"
e4a84a93-3744-4c2b-9f9d-2592bd3dbd45,"professors, social_life"
f28ab592-a012-469b-bedc-00f2b594316b,academics
d96aa2bb-12a7-4bfb-83d7-70f7b9b5e979,"academics, social_life"
01b2ff21-db6c-4760-9db4-bbeb7ca55b35,"academics, campus_facilities"
5783ff3c-3925-4528-a5f3-2642000d8847,"diversity, social_life"
8abbf600-10e9-4a98-a5b1-fb8056486116,"academics, administration"
b1792cce-ac18-46fd-aad0-9aa640536a14,"academics, campus_facilities"
39316e3d-a962-498d-b427-8c7c298153ca,"professors, university_resources"
1ef6f3f0-040c-4a7f-8cc2-f1ed990e9b38,"academics, professors, social_life, location, campus_facilities"
4c8a7e1e-9e2c-419b-b880-79cb63be078d,"academics, diversity"
0fdea5f5-c2ef-4817-8b94-71f559922963,"academics, social_life"
c91855a6-c9d7-4af4-8b21-7d9d37a74d9c,"academics, professors"
135aab47-b50e-4001-bd8c-6d8df0718861,"academics, career_prospect"
b4387f3a-f324-4f72-a32c-a0bd9c60e65f,"academics, professors"
e96cede4-86bb-4e3b-92fb-5afcbe6b63e1,"social_life, professors, location, diversity"
f42b1635-99c1-4262-8cb0-bddffd163dd1,affordability
1388d280-ceab-4408-834d-4b2d4a42dc3d,"social_life, academics"
1757af86-c8e5-43ec-a566-b9f2ff13ef15,"academics, social_life"
f1332fe1-1beb-41a8-97fd-6d8cc23e2105,"academics, professors, campus_facilities, university_resources"
dc912871-20cd-4caa-b119-48029021d07d,"academics, campus_facilities"
7a600ce5-451d-4aec-95b4-6ce8dcd7c5a6,academics
1867f21a-0cb2-406b-b762-97fe55615259,"academics, university_resources"
4c57cdfb-37f6-434d-a216-0a25f6a97f37,"academics, professors, campus_facilities"
cc0d0c23-fa1c-4e01-99c9-b39c9fbb95dd,"academics, social_life"
5cf18099-6928-4db1-9b5e-bd68cb92a13b,"academics, diversity"
fc2fc5ba-235d-4742-9855-dbd4a3d96756,"professors, university_resources"
0696e9d9-7358-4d7d-83f4-e1d3632af616,"academics, professors"
388db7d0-6684-4f89-b5f0-95428f7abc3c,"academics, professors"
5cda2dba-db7e-45db-a356-fca399e64b6b,social_life
57d26bca-22e5-477f-ba4a-3d7cf70943a2,"academics, diversity"
1744594e-8c4f-455d-9f29-a1f06dcf8eb7,"academics, social_life"
49a0d9be-ddc4-4ccf-a901-58a9b7fc386c,"professors, academics, diversity"
663cc751-088b-4151-997f-b95be4c05e17,"social_life, professors, academics"
f2fe1703-5eb7-4a9c-8312-f5bfd7b2d414,"social_life, location"
09c67974-9e60-4478-9f2b-cb678eb35704,"academics, social_life"
510b2018-2807-4c49-b381-44135f30dc64,"safety, administration"
802fd46b-ea78-4a6f-a866-823f45dddbfe,"administration, academics, social_life"
9f115792-49bb-4d9b-b4d3-0aca66ab1113,"academics, administration"
bd226396-6ddb-454e-8ced-fae78e74f43c,"academics, administration"
bce00b03-eee3-41a5-946c-c9e5d867451e,"academics, university_resources"
e055c8ea-6a07-4b2d-b77d-f13c7589be52,"academics, career_prospect"
2a23a0b8-7fce-4f52-bfed-ff020a35fe14,"academics, university_resources"
fc4f96c7-9c51-4e14-a453-3e76abc2e554,"academics, professors, campus_facilities"
4333eddc-a95e-4b55-9d61-f76f2a7e9395,"academics, university_resources"
3cc09e55-d61b-40b0-b8a1-15181c6f9f5e,diversity
8552e03e-7ce8-42ef-a384-dba632735224,"academics, social_life"
6ac3826f-b450-458a-a4cc-c8930d40e3c6,"academics, social_life"
860f9d02-3ca1-484b-92dd-b13f5df485a4,"academics, diversity, professors, safety, career_prospect, campus_facilities, social_life, location, affordability, university_resources"
07862c93-6d19-4272-a416-edf75ae2399e,"diversity, professors, campus_facilities, social_life, academics"
c95f2ff9-1abc-4a49-aa6b-1244787e43da,"academics, professors"
81498e6e-4e9f-40ce-a9fc-638fd2901939,"academics, university_resources"
58129288-ed2e-45ab-aa23-f9564de951a9,"academics, career_prospect"
07967e22-72d0-4bd7-8f8e-1384f3b87e4a,"location, social_life"
bfa82690-f25a-4ea6-8256-eb62e1e14ebc,"academics, location"
52810a79-315b-4e51-b3ac-eb9b359fed16,"academics, university_resources"
5161a4c6-1ed1-4651-9df9-77fce124d4b2,"social_life, academics"
bcbfe124-bda8-402b-ab3b-8688bddfe6ff,diversity
4de3e2a6-38ff-450b-8bb4-d37d5e438835,"academics, professors"
af9e9aa1-33ca-4dae-a518-a3bd7cdeae90,"affordability, university_resources"
1b968533-61c8-4a6a-9531-e26fbc7b4c45,"professors, academics"
f02b45fe-f018-413a-84b4-a50876df0701,"academics, professors"
ffd14178-fda9-4d2c-92a7-94ad84e527df,"academics, social_life"
9cda0853-563b-43ac-a65d-b43198e70991,"academics, diversity"
65e96699-8a14-4d73-bcb9-c54383db4943,"academics, campus_facilities"
36d8173b-88f2-4977-bdd4-82593f0b4b00,"social_life, academics"
3a63df58-8d5d-44a8-b451-d2a2c99edbc3,"academics, social_life"
e377068c-3476-4d92-a262-2a5e9d767f8e,"academics, social_life"
7fec74c1-6151-4327-ab92-63bc1fcf3e5c,"university_resources, professors"
e9cbad90-9019-4483-8b70-2a8681513a24,"social_life, academics"
7fe4d032-7fec-4d3d-8e39-5519f2057e56,"academics, professors"
5ee0f1a8-34aa-4901-9a13-eb28eafe531e,social_life
e876a9d0-7d95-49be-b71f-679add594325,"academics, career_prospect"
c224c4e4-a697-4c6e-882a-2cad28086819,"academics, professors, university_resources"
c8c78de2-286b-437b-be09-782c4553d8e2,"academics, campus_facilities"
dfbfb72b-c31a-41cb-a0a3-eff7ef7deb9a,administration
3bbed41d-f9fe-4923-9bc6-0973f04c4448,"academics, administration"
2b1734db-3f40-4fe9-ad09-bf726fe01892,"professors, affordability"
1074b734-3a25-4259-b322-ee68f7257c93,professors
45532a68-02d3-464a-b32b-4042ddf972dc,"social_life, diversity"
34091745-9681-4f5c-9503-2e7cf4121f04,"academics, professors"
2d24b394-6421-488e-bdcb-8043da2b08c9,"academics, diversity"
fc55a123-168c-43b8-93f1-3ba17bde7a65,"academics, administration"
825983d9-9d6d-4cc2-877f-e3a3f5597960,administration
205c134b-f489-46e5-a8d0-0a382c384f03,"academics, administration"
02bbcb57-1c1b-45af-ac9b-2b3a5eeb4cb6,"affordability, career_prospect, academics"
72cc62dd-f6c4-42b7-b6d2-f3b553f13dff,"academics, professors"
19d28eff-fc6c-4ba7-bbc1-bd580cba66e3,"academics, diversity"
e9491ad0-c682-4f16-86fb-8ffa203d7c44,"academics, diversity"
8b7ae023-a6d6-443c-9e08-3fae83777826,"academics, professors"
285acd8b-c688-4bbf-8469-d7550d60af00,"academics, location, social_life, professors, campus_facilities"
d57f12ed-df8e-45c5-97c3-b278190e1d8e,"diversity, university_resources"
5d258e65-84d0-46ed-a5c4-a50888767927,"academics, campus_facilities, social_life"
54c95823-6f1a-442e-8375-e59ffd8434dc,"academics, social_life"
db173a9f-0166-4c15-9924-323d695b6dae,"location, administration"
979ba296-43ac-4afb-8039-989fa58d70b9,"academics, social_life"
4ed7481d-d1eb-4003-9d17-a06f6e9b98ee,"academics, university_resources"
16e0db08-1bb9-41ea-aded-a1b461677986,"academics, location"
cde29b4d-7e72-4baf-8c5c-80645fbc375c,"academics, affordability, campus_facilities, professors, career_prospect"
2d3541f8-99b5-4f7b-9363-680e6a25eb7e,"academics, affordability"
e01642a0-52a7-4947-9264-448b28caeebd,"academics, location"
17f98e9a-f082-438e-9f09-fd35c92d153b,"academics, diversity"
478f5a22-ef4b-44c3-80e3-7a6c0ee8e5c6,"academics, professors"
483d4ec3-8dba-498a-b1c8-c0d41410d9bc,"diversity, professors, academics"
60f6b8ab-7770-4784-bb5f-5cb4003ce18b,"location, academics"
38dcfba8-31f0-4c5b-8e11-16d14e6017de,"location, academics, social_life"
0047a1c3-1a8b-4de5-8ca5-b2ea2d6f91b3,"diversity, professors"
fce30566-db0a-4b8c-9f44-66c2115941bb,"academics, social_life"
7ad2aa8d-02f2-475d-afc3-2453aa343fcd,"academics, social_life, location, professors, diversity"
cc5efd9c-cbe0-440d-bfe1-e83000096acb,"academics, social_life"
8b5a207f-31eb-4269-b751-70271f30dc02,"academics, professors"
006f8a7f-51f3-4a00-a3e7-b67553dec689,"campus_facilities, safety"
0e9cecea-9698-4ab8-8390-8294256f51db,"academics, diversity"
d955cb52-3270-4a31-8260-e0ca2237e9cd,"academics, affordability, professors, diversity, location"
4cfe0156-824c-4455-9fa8-ed84aac292f8,"academics, affordability"
bd0af457-13e7-484a-90f2-d738bc811bed,"campus_facilities, location"
d4d11010-dc8d-4491-89ee-f2ee98ebf524,"academics, professors"
a5981550-ee1b-455d-a3ac-682a4612534d,"academics, social_life"
e3edde46-889c-41cc-bbf3-7f023af13012,"academics, diversity"
5e6e321a-7303-4384-af63-e2d59b0386ca,"academics, location, diversity"
d01a12bc-da7c-4a54-bafb-8d37b1ec0422,"location, campus_facilities"
a007fd26-0cf0-47c5-b4fa-dafa83193886,"professors, university_resources"
50d528a4-1d56-4fe3-bf0f-ea824bd98cdf,"academics, professors, diversity"
a1730740-971c-4ce5-9849-4be49507a694,"social_life, university_resources"
9c1c52ee-cdcf-4cdd-9527-aa053bd500aa,"academics, social_life"
cbe1b65a-04b5-4982-a865-8960c8b04a7e,"academics, affordability"
51a49367-2511-40c7-ab0d-c2e30f500d31,"academics, campus_facilities"
abb6e4f8-1f74-4708-9ba0-f1eb595f93da,"academics, campus_facilities"
615adbb4-6f7b-432f-b526-14aefcfcbf9b,"academics, professors, social_life, location"
269aa464-6fc6-4351-aa6d-9bfe18f4e9dc,"academics, university_resources"
11daa1d1-f74a-4c66-9384-9a54f82e3b25,"academics, diversity"
7c1de280-40b9-4ef0-9dfb-3e89f1f7725c,"academics, diversity"
6c248a71-3925-47a6-b929-e6b6c7c3df28,"academics, university_resources"
f843051a-b657-47ab-b2aa-0c0e243229a7,"academics, location, social_life, professors, campus_facilities, diversity, university_resources"
74b2aa98-22de-4c32-affe-5179b7dd876a,"academics, professors"
eec4cf03-ab54-4a74-81e4-0c6074689192,"social_life, affordability"
964c485b-124d-4482-b5e8-c47682a74aca,"academics, location"
51776195-7808-4b61-a19e-3d9f3eda155d,"professors, academics"
753f9540-0b78-4ac2-8c77-79262583fb6d,"academics, location, professors, campus_facilities"
8f63927e-3744-495d-aabe-52204b74280b,university_resources
e8f9077f-a057-4146-bb76-e77a665cc01a,"professors, social_life"
6e4f55ef-72c3-4527-9afa-77aae0c32467,"diversity, administration"
eab5ea16-d385-4519-a80b-137f368a3ca7,"professors, location, social_life, academics"
a4dec1d7-fae7-4c87-be06-e12574d202ad,"professors, administration"
a8fc61ac-3c48-4437-9120-cd681a0bfa31,diversity
d6b185aa-5ce1-42b4-bd97-894080cb2450,"diversity, campus_facilities"
1d48f291-e044-4837-bd57-3c42ee8ca56f,academics
f366291e-f8a1-4967-8ff1-62339e282acf,"diversity, university_resources"
a4ae7adc-e7e0-4d5e-83e7-854010b48552,"diversity, administration"
9d538256-7c80-4aaf-ae99-180a485cc188,"academics, professors, campus_facilities, location"
cadee2c0-1470-45b1-a92d-5af521ca16ae,"location, professors, social_life"
9921e5a8-b650-4df6-8eb2-465e5c0b3ec2,"academics, diversity"
bd024b86-79d6-44dc-a618-d653ca153636,"academics, diversity"
6c072684-0de3-43c2-9647-933e15981730,"professors, social_life, location"
342a1e1d-8e72-48e2-8f48-a4b4a1909669,"academics, administration"
e2acf135-f1bf-43f6-b86b-542d693a9da3,"professors, administration"
5941ed4d-219f-4834-878b-aaa2e156c105,"social_life, professors"
1d8a277d-3a09-49f8-9bde-f944c64ae7ed,"academics, diversity"
0abe5646-b210-452b-8cbf-82c064be42fa,"professors, social_life"
2aa716c1-9b7d-4db1-817d-f7a6f8e78abd,"academics, professors, affordability, diversity, location"
a5b107e4-7e32-4ab7-b5df-fce4c0f4c678,"academics, affordability"
c64bccbe-5337-49b6-932d-eda0d2b9f530,"academics, social_life"
b727842a-0435-45b2-81da-1cd12decc14a,academics
6c73bcc4-e00d-4f9f-889b-4ccb188627e1,"academics, social_life"
3501453a-5865-4159-88e2-106706b0ddde,"academics, location"
4b1a6903-2032-46e5-9ab7-7a7864b5938a,"social_life, diversity"
d4ca164b-2e5a-420d-8248-4c102779e148,"academics, diversity"
15d654eb-0662-4f6b-be75-d19506f0f13f,"academics, professors, campus_facilities, social_life"
d53caefb-d1e4-40f5-b99b-9c8fada38dd8,"professors, social_life, diversity"
7e95ba42-9730-42e5-8c9a-e19b7c38f2f6,"academics, location, social_life, diversity, professors"
d14ff86c-d886-491c-9e9d-1871108508f9,"academics, diversity"
c6e2dd75-acac-4ae6-8750-ff4a4936b1ac,"academics, professors"
69d998d4-9c86-43bf-aa7c-a0aa3dc78651,"academics, diversity"
2f3cdd38-6a30-4986-8496-dcdf446f7b7a,"academics, location"
6c07e50f-797d-421c-af68-c03ac1052121,"academics, location, professors, diversity"
0ff2f539-d9db-4e46-a72e-0b6d923302b7,"academics, location, professors, safety, social_life, diversity"
eeb408a0-5788-494d-a461-6c88605e6cc1,"academics, social_life"
26ac881d-610f-4447-9404-af4d70b57f59,"academics, campus_facilities, location"
5c7755b5-0894-4e8a-a4f3-09ea565f2f59,"academics, professors"
21006ed8-962a-41c7-a2e5-2ab58c854604,"diversity, academics"
e700d59b-7606-4956-b007-a40302a94fba,"professors, career_prospect"
f508f02e-788c-40eb-91bc-4bf6da77d783,"academics, professors"
6e1d5283-8a2a-478f-a977-a91eda35fffb,"academics, professors, campus_facilities, affordability, diversity"
93753762-3082-412e-8039-c5e2da3d5188,"academics, location, professors, social_life"
a51636c4-3e90-4fc6-a117-4e8662619d77,"location, social_life"
c8ab5d8d-df8c-4f4c-a8d1-2da8b92c6219,"academics, location, social_life, career_prospect, professors, campus_facilities"
